date,product_name,current_price,original_price,discount_price,rating,year,month,quarter,day_of_week,is_weekend,day_of_year,price_change,price_change_pct,days_since_last_change,discount_percentage
2025-09-30,Apple iPhone 14,54900,55470,570,4.4,2025,9,3,1,0,273,0.0,0.0,1023,1.03
2025-10-01,Apple iPhone 14,54933,58106,3173,4.4,2025,10,4,2,0,274,33.0,0.06010928961748263,1024,5.46
2025-10-02,Apple iPhone 14,54900,55112,212,4.4,2025,10,4,3,0,275,-33.0,-0.06007318005570861,1025,0.38
2025-10-03,Apple iPhone 14,54900,57286,2386,4.3,2025,10,4,4,0,276,0.0,0.0,1025,4.17
2025-10-04,Apple iPhone 14,55062,57119,2057,4.3,2025,10,4,5,1,277,162.0,0.29508196721310664,1026,3.6
2025-10-05,Apple iPhone 14,54900,56428,1528,4.3,2025,10,4,6,1,278,-162.0,-0.294213795357956,1027,2.71
2025-10-06,Apple iPhone 14,54900,57485,2585,4.3,2025,10,4,0,0,279,0.0,0.0,1027,4.5
2025-10-07,Apple iPhone 14,54900,55082,182,4.4,2025,10,4,1,0,280,0.0,0.0,1027,0.33
2025-10-08,Apple iPhone 14,54900,56006,1106,4.4,2025,10,4,2,0,281,0.0,0.0,1027,1.97
2025-10-09,Apple iPhone 14,54900,55721,821,4.5,2025,10,4,3,0,282,0.0,0.0,1027,1.47
2025-10-10,Apple iPhone 14,54963,59224,4261,4.4,2025,10,4,4,0,283,63.0,0.11475409836065875,1028,7.19
2025-10-11,Apple iPhone 14,54900,58786,3886,4.3,2025,10,4,5,1,284,-63.0,-0.11462256427050566,1029,6.61
2025-10-12,Apple iPhone 14,54900,56832,1932,4.4,2025,10,4,6,1,285,0.0,0.0,1029,3.4
2025-10-13,Apple iPhone 14,54900,56629,1729,4.4,2025,10,4,0,0,286,0.0,0.0,1029,3.05
2025-10-14,Apple iPhone 14,54900,55271,371,4.5,2025,10,4,1,0,287,0.0,0.0,1029,0.67
2025-10-15,Apple iPhone 14,54900,58248,3348,4.3,2025,10,4,2,0,288,0.0,0.0,1029,5.75
2025-10-16,Apple iPhone 14,54900,57772,2872,4.4,2025,10,4,3,0,289,0.0,0.0,1029,4.97
2025-10-17,Apple iPhone 14,54900,57370,2470,4.5,2025,10,4,4,0,290,0.0,0.0,1029,4.31
2025-10-18,Apple iPhone 14,54900,58507,3607,4.4,2025,10,4,5,1,291,0.0,0.0,1029,6.17
2025-10-19,Apple iPhone 14,54900,58372,3472,4.4,2025,10,4,6,1,292,0.0,0.0,1029,5.95
2025-10-20,Apple iPhone 14,54900,56817,1917,4.4,2025,10,4,0,0,293,0.0,0.0,1029,3.37
2025-10-21,Apple iPhone 14,54900,55276,376,4.4,2025,10,4,1,0,294,0.0,0.0,1029,0.68
2025-10-22,Apple iPhone 14,54900,56393,1493,4.5,2025,10,4,2,0,295,0.0,0.0,1029,2.65
2025-10-23,Apple iPhone 14,54900,55400,500,4.4,2025,10,4,3,0,296,0.0,0.0,1029,0.9
2025-10-24,Apple iPhone 14,54900,57281,2381,4.4,2025,10,4,4,0,297,0.0,0.0,1029,4.16
2025-10-25,Apple iPhone 14,54900,55995,1095,4.4,2025,10,4,5,1,298,0.0,0.0,1029,1.96
2025-10-26,Apple iPhone 14,54900,55974,1074,4.4,2025,10,4,6,1,299,0.0,0.0,1029,1.92
2025-10-27,Apple iPhone 14,54960,57597,2637,4.4,2025,10,4,0,0,300,60.0,0.10928961748633004,1030,4.58
2025-10-28,Apple iPhone 14,54900,59056,4156,4.4,2025,10,4,1,0,301,-60.0,-0.10917030567685337,1031,7.04
2025-10-29,Apple iPhone 14,54900,56953,2053,4.4,2025,10,4,2,0,302,0.0,0.0,1031,3.6
2025-10-30,Apple iPhone 14,54900,58019,3119,4.4,2025,10,4,3,0,303,0.0,0.0,1031,5.38
2025-10-31,Apple iPhone 14,54900,56691,1791,4.4,2025,10,4,4,0,304,0.0,0.0,1031,3.16
2025-11-01,Apple iPhone 14,54900,55206,306,4.4,2025,11,4,5,1,305,0.0,0.0,1031,0.55
2025-11-02,Apple iPhone 14,54900,55811,911,4.4,2025,11,4,6,1,306,0.0,0.0,1031,1.63
2025-11-03,Apple iPhone 14,54900,58144,3244,4.4,2025,11,4,0,0,307,0.0,0.0,1031,5.58
2025-11-04,Apple iPhone 14,54900,55944,1044,4.5,2025,11,4,1,0,308,0.0,0.0,1031,1.87
2025-11-05,Apple iPhone 14,54900,55918,1018,4.5,2025,11,4,2,0,309,0.0,0.0,1031,1.82
2025-11-06,Apple iPhone 14,54900,57159,2259,4.4,2025,11,4,3,0,310,0.0,0.0,1031,3.95
2025-11-07,Apple iPhone 14,54900,58193,3293,4.4,2025,11,4,4,0,311,0.0,0.0,1031,5.66
2025-11-08,Apple iPhone 14,54900,56846,1946,4.4,2025,11,4,5,1,312,0.0,0.0,1031,3.42
2025-11-09,Apple iPhone 14,54900,55938,1038,4.4,2025,11,4,6,1,313,0.0,0.0,1031,1.86
2025-11-10,Apple iPhone 14,54947,58024,3077,4.5,2025,11,4,0,0,314,47.0,0.08561020036430556,1032,5.3
2025-11-11,Apple iPhone 14,54900,55273,373,4.5,2025,11,4,1,0,315,-47.0,-0.08553697199119581,1033,0.67
2025-11-12,Apple iPhone 14,54900,56490,1590,4.6,2025,11,4,2,0,316,0.0,0.0,1033,2.81
2025-11-13,Apple iPhone 14,54900,56629,1729,4.5,2025,11,4,3,0,317,0.0,0.0,1033,3.05
2025-11-14,Apple iPhone 14,55161,56311,1150,4.5,2025,11,4,4,0,318,261.0,0.47540983606557674,1034,2.04
2025-11-15,Apple iPhone 14,54900,58949,4049,4.5,2025,11,4,5,1,319,-261.0,-0.4731603850546606,1035,6.87
2025-11-16,Apple iPhone 14,54900,57330,2430,4.4,2025,11,4,6,1,320,0.0,0.0,1035,4.24
